"datatime","server name","server id","latency","jitter","packet loss","download","upload","download bytes","upload bytes","share url","download server count"
2022-05-25T07:45:47+02:00,"WeLink - Niscemi","17474","20.086","1.324","0","1124790","2318900","8426628","28581420","https://www.speedtest.net/result/c/d611310b-3246-401b-8add-b59c73d29194","1"
2022-05-25T08:00:04+02:00,"WeLink - Niscemi","17474","19.852","0.452","0","1300193","2348239","9330552","18926712","https://www.speedtest.net/result/c/5ce68f2f-81ca-474f-b412-41f1435d1457","1"
2022-05-25T08:30:04+02:00,"INNOVA-tel - Caltagirone","19305","13.687","2.712","N/A","3204683","2519275","28093255","11256480","https://www.speedtest.net/result/c/0ee8dec4-1a27-4cdd-aed3-0a2dd03dd8af","1"
2022-05-25T09:00:04+02:00,"INNOVA-tel - Caltagirone","19305","13.755","2.076","N/A","2974861","2498105","20521688","16937280","https://www.speedtest.net/result/c/b4528aa2-b64c-4d0f-b2d4-9b6991dcf117","1"
2022-05-25T09:30:04+02:00,"INNOVA-tel - Caltagirone","19305","14.145","0.471","N/A","3283217","2482684","35818215","23914080","https://www.speedtest.net/result/c/1a6caa19-0093-4af0-8f7e-522808d9b47a","1"
2022-05-25T10:00:04+02:00,"INNOVA-tel - Caltagirone","19305","15.29","0.829","N/A","3157207","2497849","33143355","9057600","https://www.speedtest.net/result/c/77d3ec83-bb93-46c7-a1b5-318c2fa9ae86","1"
2022-05-25T10:30:04+02:00,"INNOVA-tel - Caltagirone","19305","14.101","2.427","N/A","2930661","2494907","29658494","16894080","https://www.speedtest.net/result/c/48ae80f7-94f8-4520-b0e7-94ddaac5b438","1"
2022-05-25T11:00:04+02:00,"INNOVA-tel - Caltagirone","19305","14.3","1.465","N/A","2122625","2489482","20068132","14149440","https://www.speedtest.net/result/c/3806f215-c7e3-4183-9aa5-651ac8d3ec31","1"
2022-05-25T11:30:04+02:00,"INNOVA-tel - Caltagirone","19305","14.457","0.604","N/A","1789579","2456071","23408924","35105760","https://www.speedtest.net/result/c/2dc8834e-751f-417e-b9f6-cdd4ad131e34","1"
2022-05-25T12:00:04+02:00,"INNOVA-tel - Caltagirone","19305","14.524","1.113","N/A","1803290","1481391","20150243","20597760","https://www.speedtest.net/result/c/4c4a3023-c5cd-4063-8e6c-c1f35274bcd4","1"
2022-05-25T12:30:04+02:00,"INNOVA-tel - Caltagirone","19305","13.833","0.9","N/A","2994481","2496734","41285108","26222400","https://www.speedtest.net/result/c/891f17d2-5418-40e2-8c9e-70dc664dca9a","1"
